channel group,Enggaged session,Engagement sessions per user,Engagement  Rate,Average Engagment time per session,Event per session,Bouns Rate,Event count,DateHour,sessions,Users,hours
Organic Search,2024041612,54,64,32,43.171875,0.592592593,3.921875,,251,38.92,
Organic Search,2024042413,54,65,40,51.09230769,0.740740741,4.846153846,,315,52.37,
Organic Search,2024042421,54,57,36,35.63157895,0.666666667,4.280701754,,244,67.44,
Organic Search,2024042615,54,58,38,194.4827586,0.703703704,4.034482759,,234,39.13,
Organic Search,2024042621,54,58,34,39.46551724,0.62962963,4.155172414,,241,57.55,
Organic Search,2024050116,54,62,29,42.12903226,0.537037037,4.435483871,,275,73.16,
Organic Search,2024050213,54,67,43,39.13432836,0.796296296,3.880597015,,260,56.95,
Organic Social,2024041023,54,70,30,54.12857143,0.555555556,4.8,,336,33.98,
Organic Social,2024042119,54,67,42,54.71641791,0.777777778,5.388059701,,361,21.46,
Organic Social,2024042120,54,62,36,47.53225806,0.666666667,4.758064516,,295,72.21,
Organic Social,2024042722,54,69,35,27.55072464,0.648148148,4.115942029,,284,21.28,
Organic Social,2024050303,54,64,42,67.90625,0.777777778,5.59375,,358,72.48,
Referral,2024040721,54,59,39,76.30508475,0.722222222,5.355932203,,316,51.74,
Referral,2024040914,54,57,43,172.5789474,0.796296296,7.456140351,,425,76.34,
Referral,2024041211,54,61,37,69.6557377,0.685185185,5.475409836,,334,67.93,
Referral,2024041721,54,68,43,87.44117647,0.796296296,5.823529412,,396,79.88,
Referral,2024042219,54,65,43,112.4461538,0.796296296,5.476923077,,356,41.04,
Referral,2024042911,54,63,43,94.93650794,0.796296296,5.968253968,,376,66.03,
Direct,2024040611,53,63,36,41.28571429,0.679245283,4.746031746,,299,44.12,
Direct,2024040813,53,63,34,38.82539683,0.641509434,4.111111111,,259,48.79,
Direct,2024041017,53,64,29,86.546875,0.547169811,4.90625,,314,57.65,
Direct,2024041208,53,64,28,44.25,0.528301887,4.15625,,266,72.42,
Direct,2024041300,53,68,28,37.30882353,0.528301887,4.161764706,,283,79.05,
Direct,2024041311,53,63,34,60.34920635,0.641509434,4.80952381,,303,66.1,
Direct,2024041316,53,67,29,26.53731343,0.547169811,3.388059701,,227,45.07,
Direct,2024041400,53,73,36,30.19178082,0.679245283,3.849315068,,281,45.28,
Direct,2024041511,53,64,28,44.0625,0.528301887,5.4375,,348,64.25,
Direct,2024041615,53,68,38,31,0.716981132,4.382352941,,298,34.33,
Direct,2024041909,53,66,28,20.43939394,0.528301887,3.696969697,,244,26.63,
Direct,2024042219,53,64,29,39.4375,0.547169811,4.171875,,267,41.28,
Direct,2024042610,53,68,38,68.14705882,0.716981132,4.558823529,,310,37.23,
Direct,2024050216,53,65,34,39.63076923,0.641509434,4.030769231,,262,37.78,
Organic Search,2024041013,53,69,36,56.23188406,0.679245283,4.768115942,,329,34.02,
Organic Search,2024041014,53,63,38,30,0.716981132,3.428571429,,216,22.53,
Organic Search,2024041021,53,59,36,47.6779661,0.679245283,4.559322034,,269,21.07,
Organic Search,2024041112,53,59,34,71.83050847,0.641509434,3.694915254,,218,79.26,
Organic Search,2024041219,53,65,41,49.53846154,0.773584906,3.676923077,,239,45.67,
Organic Search,2024041221,53,63,35,37.23809524,0.660377358,3.444444444,,217,43.06,
Organic Search,2024041314,53,59,40,57.54237288,0.754716981,5,,295,60.78,
Organic Search,2024041610,53,64,39,74.796875,0.735849057,5.109375,,327,33.1,
Organic Search,2024041901,53,70,37,26.11428571,0.698113208,3.428571429,,240,77,
Organic Search,2024042710,53,57,33,33.29824561,0.622641509,4.192982456,,239,67.18,
Organic Social,2024041002,53,75,35,67.4,0.660377358,4.386666667,,329,25.36,
Organic Social,2024041622,53,60,38,60.36666667,0.716981132,5.516666667,,331,45.05,
Organic Social,2024041723,53,59,41,63.57627119,0.773584906,7.542372881,,445,72.75,
Organic Social,2024041908,53,67,30,35.3880597,0.566037736,4.179104478,,280,76.68,
Organic Social,2024042209,53,74,36,50.44594595,0.679245283,5.013513514,,371,48.04,
Referral,2024040723,53,61,40,71.42622951,0.754716981,5.06557377,,309,56.8,
Referral,2024040812,53,66,38,123.7727273,0.716981132,4.575757576,,302,30.02,
Referral,2024040912,53,61,40,93.45901639,0.754716981,6.081967213,,371,79.47,
Referral,2024041210,53,67,44,68.35820896,0.830188679,6.134328358,,411,33.9,
Referral,2024041511,53,60,43,100.55,0.811320755,5.2,,312,76.56,
Referral,2024041515,53,59,43,297.2033898,0.811320755,6.101694915,,360,58.98,
Referral,2024042020,53,61,37,103.7377049,0.698113208,5.967213115,,364,56.46,
Referral,2024042021,53,57,42,106.1052632,0.79245283,8.01754386,,457,50.76,
Referral,2024042422,53,66,38,95.13636364,0.716981132,4.878787879,,322,33.84,
Referral,2024042516,53,59,42,114.779661,0.79245283,6.237288136,,368,30.59,
Referral,2024042722,53,58,42,81.65517241,0.79245283,5.913793103,,343,33.23,
Referral,2024042821,53,61,41,81.09836066,0.773584906,6.114754098,,373,31.19,
Referral,2024043019,53,63,45,51.03174603,0.849056604,5.301587302,,334,66.78,
Direct,2024040621,52,63,32,72.50793651,0.615384615,5.380952381,,339,41.01,
Direct,2024040917,52,58,27,52.10344828,0.519230769,3.913793103,,227,23.47,
Direct,2024040922,52,62,33,70.66129032,0.634615385,4.258064516,,264,78.15,
Direct,2024041216,52,67,32,40,0.615384615,4.223880597,,283,73.03,
Direct,2024041320,52,57,29,56.63157895,0.557692308,4.877192982,,278,75.67,
Direct,2024041522,52,68,31,43.47058824,0.596153846,4.044117647,,275,79.69,
Direct,2024041613,52,56,28,34.375,0.538461538,3.732142857,,209,30.43,
Direct,2024041913,52,68,33,21.05882353,0.634615385,3.647058824,,248,43.77,
Direct,2024042218,52,64,31,38.359375,0.596153846,4.78125,,306,65.49,
Direct,2024042422,52,68,25,46.60294118,0.480769231,3.441176471,,234,61.76,
Direct,2024042611,52,67,32,31.7761194,0.615384615,3.850746269,,258,29.23,
Direct,2024050320,52,68,26,45.19117647,0.5,4.176470588,,284,68.95,
Organic Search,2024040611,52,64,44,41.515625,0.846153846,3.953125,,253,33.47,
Organic Search,2024040809,52,63,33,33.58730159,0.634615385,3.682539683,,232,33.43,
Organic Search,2024041020,52,70,34,65.35714286,0.653846154,3.814285714,,267,52.22,
Organic Search,2024041218,52,63,33,30.93650794,0.634615385,4.095238095,,258,55.58,
Organic Search,2024041417,52,64,42,55.109375,0.807692308,3.953125,,253,54.81,
Organic Search,2024042320,52,63,39,23.41269841,0.75,3.428571429,,216,25.49,
Organic Search,2024042412,52,57,38,49.87719298,0.730769231,4.543859649,,259,72.65,
Organic Search,2024042820,52,62,37,53.88709677,0.711538462,4.693548387,,291,35.94,
Organic Search,2024042916,52,58,38,34.34482759,0.730769231,3.74137931,,217,27.77,
Organic Search,2024043010,52,59,31,38.05084746,0.596153846,4.084745763,,241,73.32,
Organic Search,2024050310,52,57,39,52.43859649,0.75,4.684210526,,267,77.34,
Organic Social,2024041502,52,58,38,57.03448276,0.730769231,5.293103448,,307,71.73,
Organic Social,2024041602,52,69,35,114.7681159,0.673076923,4.608695652,,318,68.57,
Organic Social,2024042202,52,61,31,43.63934426,0.596153846,4.491803279,,274,59.31,
Organic Social,2024042308,52,59,34,53.86440678,0.653846154,5.016949153,,296,53.05,
Organic Social,2024050101,52,78,36,50.47435897,0.692307692,4.051282051,,316,25.22,
Organic Social,2024050208,52,66,33,23.48484848,0.634615385,4.075757576,,269,44.51,
Organic Social,2024050302,52,63,35,32.31746032,0.673076923,4.841269841,,305,42.36,
Referral,2024040719,52,57,38,81.03508772,0.730769231,6.01754386,,343,35.59,
Referral,2024040822,52,64,34,82,0.653846154,4.578125,,293,63.41,
Referral,2024041013,52,60,39,97.61666667,0.75,5.816666667,,349,49.75,
Referral,2024041114,52,61,36,74.1147541,0.692307692,4.278688525,,261,24.86,
Referral,2024041212,52,60,44,69.13333333,0.846153846,5.233333333,,314,33.21,
Referral,2024041216,52,63,42,80.52380952,0.807692308,5.555555556,,350,61,
Referral,2024041815,52,60,35,64.53333333,0.673076923,5.25,,315,24.57,
Referral,2024041820,52,61,31,39.52459016,0.596153846,4.37704918,,267,71.07,
Referral,2024041916,52,57,44,92.05263158,0.846153846,5.105263158,,291,49.71,
Referral,2024042221,52,62,40,115.6612903,0.769230769,7.370967742,,457,48.84,
Referral,2024042222,52,65,40,79.58461538,0.769230769,6.030769231,,392,55.54,
Referral,2024042314,52,62,42,259.0645161,0.807692308,5.64516129,,350,69.48,
Referral,2024042318,52,61,44,131.9180328,0.846153846,7.147540984,,436,40.87,
Referral,2024042411,52,57,47,122.4561404,0.903846154,6.789473684,,387,60.68,
Referral,2024042523,52,60,39,63,0.75,5.95,,357,53.94,
Referral,2024042610,52,59,48,70.96610169,0.923076923,5.661016949,,334,36.02,
Referral,2024042820,52,59,43,98.57627119,0.826923077,6.322033898,,373,72.72,
Referral,2024042910,52,61,39,99.01639344,0.75,5.770491803,,352,67.85,
Referral,2024050207,52,58,37,100.8103448,0.711538462,4.206896552,,244,59.51,
Direct,2024041015,51,62,29,26.41935484,0.568627451,3.741935484,,232,71.03,
Direct,2024041023,51,61,22,45.09836066,0.431372549,4.016393443,,245,72.04,
Direct,2024041113,51,69,30,67.57971014,0.588235294,4.043478261,,279,62.5,
Direct,2024041114,51,56,22,66.125,0.431372549,4.982142857,,279,70.22,
Direct,2024041117,51,59,28,68.91525424,0.549019608,5.661016949,,334,61.85,
Direct,2024041220,51,65,32,49.2,0.62745098,4.276923077,,278,60.81,
Direct,2024041319,51,71,31,35.33802817,0.607843137,3.690140845,,262,57.12,
Direct,2024041809,51,55,28,35.8,0.549019608,4.254545455,,234,65.16,
Direct,2024041922,51,66,30,50.8030303,0.588235294,4.075757576,,269,29.52,
Direct,2024042012,51,67,27,60.04477612,0.529411765,4.388059701,,294,72.85,
Direct,2024042119,51,62,24,43.91935484,0.470588235,3.564516129,,221,72.31,
Direct,2024042315,51,60,32,45.21666667,0.62745098,4.316666667,,259,21.75,
Direct,2024042420,51,61,33,63.39344262,0.647058824,5.081967213,,310,69.55,
Direct,2024042600,51,64,38,58.46875,0.745098039,4.828125,,309,27.73,
Direct,2024042913,51,65,32,50.6,0.62745098,4.769230769,,310,40.11,
Direct,2024050114,51,62,28,46.61290323,0.549019608,3.903225806,,242,64.61,
Direct,2024050312,51,63,29,13.17460317,0.568627451,3.492063492,,220,29.65,
Organic Search,2024040614,51,56,40,78.41071429,0.784313725,4.392857143,,246,69.08,
Organic Search,2024040817,51,55,40,27.38181818,0.784313725,4.272727273,,235,69.93,
Organic Search,2024040917,51,59,35,28.83050847,0.68627451,4.322033898,,255,50.45,
Organic Search,2024041315,51,60,35,46.58333333,0.68627451,4.333333333,,260,20.38,
Organic Search,2024041321,51,60,28,32.96666667,0.549019608,3.433333333,,206,37.22,
Organic Search,2024041508,51,61,33,25.75409836,0.647058824,3.803278689,,232,57.02,
Organic Search,2024041909,51,60,36,68.73333333,0.705882353,4.05,,243,78.87,
Organic Search,2024042121,51,57,30,39.07017544,0.588235294,3.456140351,,197,57.91,
Organic Search,2024042122,51,65,40,44.67692308,0.784313725,4.030769231,,262,35.59,
Organic Search,2024042318,51,62,33,44.32258065,0.647058824,4.435483871,,275,58.04,
Organic Search,2024042516,51,58,37,46.9137931,0.725490196,4.379310345,,254,52.4,
Organic Search,2024042911,51,61,38,48.2295082,0.745098039,4.655737705,,284,66.79,
Organic Social,2024040909,51,67,37,55.91044776,0.725490196,5.119402985,,343,26.42,
Organic Social,2024041309,51,73,39,39.56164384,0.764705882,4.02739726,,294,65.66,
Organic Social,2024041802,51,68,35,58.44117647,0.68627451,4.235294118,,288,52.48,
Referral,2024040712,51,58,43,63.39655172,0.843137255,6.5,,377,77.78,
Referral,2024040720,51,66,42,103.9545455,0.823529412,5.272727273,,348,40.51,
Referral,2024040811,51,60,44,87.7,0.862745098,5.816666667,,349,57.96,
Referral,2024040818,51,56,39,61.07142857,0.764705882,5.821428571,,326,75.92,
Referral,2024041113,51,57,42,71.54385965,0.823529412,5.684210526,,324,26.15,
Referral,2024041119,51,58,39,71.20689655,0.764705882,8.586206897,,498,76.23,
Referral,2024041618,51,62,37,52.61290323,0.725490196,4.806451613,,298,61.27,
Referral,2024041719,51,62,37,51.72580645,0.725490196,4.129032258,,256,24.07,
Referral,2024041816,51,64,40,93.59375,0.784313725,5.953125,,381,38.06,
Referral,2024041913,51,59,44,62.10169492,0.862745098,5.033898305,,297,62.49,
Referral,2024042217,51,62,40,63.25806452,0.784313725,5.467741935,,339,24.04,
Referral,2024042416,51,58,43,87.81034483,0.843137255,6.413793103,,372,54.93,
Referral,2024042617,51,61,42,77.16393443,0.823529412,5.868852459,,358,40.75,
Referral,2024042711,51,60,46,103.55,0.901960784,6.75,,405,57.25,
Direct,2024040721,50,67,21,33.98507463,0.42,4.253731343,,285,22.74,
Direct,2024041000,50,74,24,40.74324324,0.48,3.486486486,,258,72.29,
Direct,2024041022,50,56,32,42.91071429,0.64,4.553571429,,255,78.41,
Direct,2024041116,50,56,22,69.67857143,0.44,4.25,,238,78.13,
Direct,2024041222,50,61,32,20.24590164,0.64,3.31147541,,202,64.98,
Direct,2024041312,50,63,34,46.01587302,0.68,4.920634921,,310,27.81,
Direct,2024041412,50,60,27,27.36666667,0.54,3.65,,219,65.5,
Direct,2024041900,50,68,32,89.16176471,0.64,3.691176471,,251,21.48,
Direct,2024042919,50,66,33,211.6060606,0.66,4.333333333,,286,21.33,
Direct,2024050214,50,63,27,127.7142857,0.54,4.920634921,,310,39.42,
Organic Search,2024040923,50,59,31,43.23728814,0.62,3.86440678,,228,49.32,
Organic Search,2024041411,50,55,33,40.49090909,0.66,3.890909091,,214,66.22,
Organic Search,2024041902,50,56,36,24.21428571,0.72,3.875,,217,61,
Organic Search,2024042016,50,58,40,35.74137931,0.8,4.293103448,,249,46.75,
Organic Search,2024042021,50,58,35,48.81034483,0.7,5.655172414,,328,36.42,
Organic Search,2024042520,50,54,35,58.53703704,0.7,3.981481481,,215,79.83,
Organic Search,2024042720,50,58,36,40.86206897,0.72,4.051724138,,235,45.57,
Organic Search,2024050319,50,61,30,22.54098361,0.6,3.590163934,,219,47.08,
Organic Social,2024041406,50,61,32,16.21311475,0.64,3.836065574,,234,29.82,
Organic Social,2024042323,50,55,32,79.87272727,0.64,5.909090909,,325,67.69,
Organic Social,2024042608,50,65,33,35.07692308,0.66,4.215384615,,274,61.62,
Referral,2024040611,50,55,39,63.23636364,0.78,6.127272727,,337,33.25,
Referral,2024040813,50,55,40,88.18181818,0.8,6.545454545,,360,24.94,
Referral,2024040817,50,55,37,158.1818182,0.74,5.254545455,,289,60.83,
Referral,2024041810,50,60,39,83.53333333,0.78,6.033333333,,362,59.27,
Referral,2024041818,50,61,38,89.83606557,0.76,5.573770492,,340,36.4,
Referral,2024042019,50,55,41,51.98181818,0.82,6.272727273,,345,77.05,
Referral,2024042119,50,57,35,47.26315789,0.7,4.929824561,,281,29.06,
Referral,2024042218,50,60,39,71.33333333,0.78,5.533333333,,332,45.94,
Referral,2024042519,50,58,39,74.94827586,0.78,6.25862069,,363,76.62,
Referral,2024042522,50,59,42,60.01694915,0.84,5.966101695,,352,45.18,
Referral,2024042714,50,55,37,94.67272727,0.74,7.854545455,,432,58.31,
Referral,2024043009,50,58,35,64.87931034,0.7,4.517241379,,262,43.86,
Referral,2024043020,50,60,41,44.03333333,0.82,4.266666667,,256,36.45,
Referral,2024050315,50,57,40,111.7192982,0.8,5.631578947,,321,79.04,
Direct,2024040610,49,60,24,45.33333333,0.489795918,5.1,,306,44.56,
Direct,2024041416,49,60,22,36.61666667,0.448979592,4.1,,246,73.65,
Direct,2024041523,49,63,27,22.61904762,0.551020408,3.111111111,,196,33.8,
Direct,2024041811,49,64,28,87.09375,0.571428571,3.96875,,254,32.79,
Direct,2024043022,49,66,25,65.28787879,0.510204082,4.303030303,,284,21.87,
Direct,2024050115,49,64,21,28.8125,0.428571429,4.03125,,258,59.1,
Direct,2024050209,49,61,29,77.80327869,0.591836735,4.606557377,,281,42.11,
Direct,2024050322,49,59,27,67.52542373,0.551020408,4.084745763,,241,71.86,
Organic Search,2024040616,49,61,31,33.3442623,0.632653061,3.967213115,,242,48.39,
Organic Search,2024040911,49,53,38,44.47169811,0.775510204,4.264150943,,226,78.09,
Organic Search,2024040916,49,54,37,64.44444444,0.755102041,3.87037037,,209,31.13,
Organic Search,2024041115,49,57,33,31.84210526,0.673469388,3.385964912,,193,72.12,
Organic Search,2024041217,49,58,35,65.25862069,0.714285714,4.051724138,,235,66.6,
Organic Search,2024041416,49,54,38,43.46296296,0.775510204,5.074074074,,274,66.26,
Organic Search,2024041523,49,59,32,29.91525424,0.653061224,3.389830508,,200,70.69,
Organic Search,2024041700,49,60,37,56.8,0.755102041,4.1,,246,65.66,
Organic Search,2024042309,49,58,34,36.67241379,0.693877551,4.568965517,,265,57.57,
Organic Search,2024042521,49,64,31,42.6875,0.632653061,3.546875,,227,27.87,
Organic Search,2024042910,49,60,31,33.68333333,0.632653061,4.033333333,,242,21.95,
Organic Search,2024043022,49,59,33,57.13559322,0.673469388,4.152542373,,245,75.25,
Organic Search,2024050118,49,54,34,66.16666667,0.693877551,4.777777778,,258,57,
Organic Search,2024050313,49,54,30,38.98148148,0.612244898,4,,216,67.79,
Organic Social,2024040923,49,65,34,85.95384615,0.693877551,5.8,,377,48.89,
Organic Social,2024041008,49,74,33,28.02702703,0.673469388,3.932432432,,291,27.04,
Organic Social,2024041021,49,69,33,64.04347826,0.673469388,4.405797101,,304,27.51,
Organic Social,2024041601,49,74,32,43.55405405,0.653061224,4.189189189,,310,61.13,
Organic Social,2024041702,49,69,31,70.02898551,0.632653061,5.47826087,,378,45.82,
Organic Social,2024041706,49,69,28,24.52173913,0.571428571,3.884057971,,268,32.03,
Organic Social,2024041808,49,63,35,29.3015873,0.714285714,4.761904762,,300,49.5,
Organic Social,2024043008,49,56,34,36.57142857,0.693877551,5.267857143,,295,23.85,
Referral,2024040622,49,54,37,115.6296296,0.755102041,8.018518519,,433,54.92,
Referral,2024040716,49,55,40,63.89090909,0.816326531,5.072727273,,279,36.14,
Referral,2024040819,49,56,41,61.35714286,0.836734694,5.839285714,,327,67.85,
Referral,2024041111,49,58,42,144.7931034,0.857142857,6.293103448,,365,38.62,
Referral,2024041115,49,57,32,49.68421053,0.653061224,5.526315789,,315,47.31,
Referral,2024041217,49,55,39,79.70909091,0.795918367,4.981818182,,274,20.7,
Referral,2024041322,49,60,37,57.56666667,0.755102041,5.066666667,,304,24.35,
Referral,2024041612,49,59,40,104.9661017,0.816326531,5.593220339,,330,43.55,
Referral,2024041616,49,58,40,87.25862069,0.816326531,6.913793103,,401,48.8,
Referral,2024041714,49,55,38,107.3454545,0.775510204,6.272727273,,345,56,
Referral,2024042220,49,58,40,98.93103448,0.816326531,5.844827586,,339,37.5,
Referral,2024042417,49,57,38,136.877193,0.775510204,6.894736842,,393,61.7,
Referral,2024042500,49,61,40,44.49180328,0.816326531,5.344262295,,326,71.61,
Referral,2024042513,49,55,39,55,0.795918367,5.563636364,,306,66.79,
Referral,2024042517,49,59,35,90.50847458,0.714285714,5.474576271,,323,22.38,
Referral,2024042612,49,53,39,104.1698113,0.795918367,6.132075472,,325,48.83,
Referral,2024042622,49,55,36,84.61818182,0.734693878,6.4,,352,26.3,
Referral,2024042917,49,58,38,53.39655172,0.775510204,4.379310345,,254,34.52,
Direct,2024040817,48,60,25,54.46666667,0.520833333,4.9,,294,79.2,
Direct,2024040915,48,60,31,47.48333333,0.645833333,4.183333333,,251,28.55,
Direct,2024040916,48,62,35,37.74193548,0.729166667,4.35483871,,270,49.93,
Direct,2024041217,48,61,31,37,0.645833333,3.885245902,,237,57.09,
Direct,2024041415,48,58,34,42.36206897,0.708333333,5.103448276,,296,62.15,
Direct,2024041510,48,63,29,33.74603175,0.604166667,3.873015873,,244,53.58,
Direct,2024042019,48,60,27,15.8,0.5625,3.35,,201,20.59,
Direct,2024042309,48,60,29,41.7,0.604166667,4.233333333,,254,39.59,
Direct,2024042700,48,58,36,64.74137931,0.75,4.75862069,,276,51.06,
